date,close,Open,High,Low,Volume,source,log_return
2010-06-14 00:00:00+02:00,9583.990234375,9661.990154896834,9690.690320965245,9483.690531888073,265800,Yahoo Finance,0.0023294878007172597
2010-06-15 00:00:00+02:00,9741.990234375,9475.79030590825,9764.890602044074,9413.990563170422,257000,Yahoo Finance,0.016351410537062964
2010-06-16 00:00:00+02:00,9683.2900390625,9803.890503374096,9838.789882240475,9572.190541731652,250800,Yahoo Finance,-0.006043709348002339
2010-06-17 00:00:00+02:00,9755.08984375,9670.99031856535,9841.289952769297,9650.890729311646,239400,Yahoo Finance,0.007387460442385507
2010-06-18 00:00:00+02:00,9971.7900390625,9774.790231989371,10051.789960716564,9773.590037852251,398800,Yahoo Finance,0.02197092633860181
2010-06-21 00:00:00+02:00,10071.890625,10127.690375584507,10209.490100959643,10015.990288575522,204000,Yahoo Finance,0.009988326978369861
2010-06-22 00:00:00+02:00,10016.08984375,10020.690425201961,10071.690375477328,9871.99037487108,225600,Yahoo Finance,-0.00555565302966098
2010-06-23 00:00:00+02:00,9885.990234375,9896.589833279455,10031.28989553191,9824.690490240899,186400,Yahoo Finance,-0.013074157279885994
2010-06-24 00:00:00+02:00,9586.490234375,9953.69005562612,9969.789648600688,9549.290076957786,221800,Yahoo Finance,-0.030763786969929482
2010-06-25 00:00:00+02:00,9534.990234375,9576.39058259825,9677.589697701305,9451.490319894632,229400,Yahoo Finance,-0.00538662522600726
2010-06-28 00:00:00+02:00,9688.490234375,9612.390701705397,9705.190412854363,9490.09004372975,186800,Yahoo Finance,0.015970392332870655
2010-06-29 00:00:00+02:00,9160.390625,9525.390235884572,9544.890215096213,9160.390625,247600,Yahoo Finance,-0.05604978477008676
2010-06-30 00:00:00+02:00,9263.390625,9212.089897832104,9407.390473192894,9122.589992184438,280000,Yahoo Finance,0.011181317418437763
2010-07-01 00:00:00+02:00,9178.1904296875,9041.690574923798,9340.990061155653,8977.690643019936,277600,Yahoo Finance,-0.009240075593437164
2010-07-02 00:00:00+02:00,9250.7900390625,9227.990258443659,9434.289845350364,9158.690526912633,209600,Yahoo Finance,0.007878893253080345
2010-07-05 00:00:00+02:00,9281.490234375,9247.290075046585,9367.28994878736,9201.990318021737,153600,Yahoo Finance,0.0033131620008586423
2010-07-06 00:00:00+02:00,9614.990234375,9355.990497432398,9698.089759348584,9346.290311972052,222600,Yahoo Finance,0.035301243868224565
2010-07-07 00:00:00+02:00,9987.390625,9529.790486501828,9987.390625,9456.990752997575,345200,Yahoo Finance,0.037999996468841425
2010-07-08 00:00:00+02:00,10080.490234375,10067.890637206048,10120.690390743,9929.58998993686,321000,Yahoo Finance,0.009278535979767293
2010-07-09 00:00:00+02:00,10127.2890625,10165.389608023605,10185.48919607863,10044.689540739715,204200,Yahoo Finance,0.00463177186401899
2010-07-12 00:00:00+02:00,10058.1904296875,10145.390540336304,10146.390539365391,9967.490322436888,153800,Yahoo Finance,-0.006846396960242903
2010-07-13 00:00:00+02:00,10259.4892578125,10084.58905031658,10259.4892578125,10043.989483451314,181600,Yahoo Finance,0.01981578783627332
2010-07-14 00:00:00+02:00,10278.4892578125,10309.588834684913,10315.189414769171,10159.389772909975,183800,Yahoo Finance,0.0018502313074150094
2010-07-15 00:00:00+02:00,10160.189453125,10232.68937647212,10318.689285545948,10077.289150149016,249600,Yahoo Finance,-0.01157620093306852
2010-07-16 00:00:00+02:00,9991.6904296875,10196.190229814578,10253.890368732425,9913.29011568898,206800,Yahoo Finance,-0.016723298410978693
2010-07-19 00:00:00+02:00,9929.7900390625,9961.290008083306,10157.589619716533,9849.890703578394,154000,Yahoo Finance,-0.00621445679555257
2010-07-20 00:00:00+02:00,10061.2900390625,10036.190454049498,10076.190415224992,9804.890873864519,192400,Yahoo Finance,0.013156057218432684
2010-07-21 00:00:00+02:00,10040.7900390625,10129.089757870111,10168.289915056723,10003.490270652579,185000,Yahoo Finance,-0.002039590632101294
2010-07-22 00:00:00+02:00,10302.8896484375,9974.38999094383,10334.68941996934,9967.789411888345,203200,Yahoo Finance,0.02576860396383328
2010-07-23 00:00:00+02:00,10388.189453125,10257.489392966423,10417.289032408795,10221.389820921158,279600,Yahoo Finance,0.008245127043081417
2010-07-26 00:00:00+02:00,10506.689453125,10476.689483797392,10512.389642609547,10330.989437450675,174600,Yahoo Finance,0.01134261375679348
2010-07-27 00:00:00+02:00,10644.9892578125,10544.78916361501,10684.689413062346,10533.088980109527,257400,Yahoo Finance,0.013077144133946277
2010-07-28 00:00:00+02:00,10643.8896484375,10712.389579304961,10721.788983881253,10595.889696880738,196600,Yahoo Finance,-0.00010330364326085774
2010-07-29 00:00:00+02:00,10659.4892578125,10677.989239168994,10787.989128315705,10602.48931525466,217400,Yahoo Finance,0.0014645199929874842
2010-07-30 00:00:00+02:00,10499.7890625,10607.788952006822,10638.588725183505,10430.289133604407,214600,Yahoo Finance,-0.015095337888815964
2010-08-02 00:00:00+02:00,10835.3896484375,10535.389945856712,10860.789037319088,10489.789405127513,219400,Yahoo Finance,0.031462428681192665
2010-08-03 00:00:00+02:00,10871.3896484375,10781.889736873742,10883.989245362645,10727.389790725978,183000,Yahoo Finance,0.0033169391473412287
2010-08-04 00:00:00+02:00,10843.2890625,10865.389626543,10905.689391306485,10720.489379467213,150800,Yahoo Finance,-0.0025881664654400587
2010-08-05 00:00:00+02:00,10839.9892578125,10868.389620293374,10953.088755108422,10786.389701553464,150200,Yahoo Finance,-0.0003043640047623809
2010-08-06 00:00:00+02:00,10651.0888671875,10886.189216013841,10907.288804108788,10576.489333050084,166800,Yahoo Finance,-0.017579877054658903
2010-08-09 00:00:00+02:00,10812.5888671875,10802.789072235988,10831.189434645543,10764.789109988531,106400,Yahoo Finance,0.01504896317521479
2010-08-10 00:00:00+02:00,10718.4892578125,10757.289023614449,10801.889564852798,10673.889693135672,117600,Yahoo Finance,-0.00874087288627138
2010-08-11 00:00:00+02:00,10374.7890625,10631.889382232584,10688.088542793264,10335.989297986265,208200,Yahoo Finance,-0.03259148368381038
2010-08-12 00:00:00+02:00,10342.3896484375,10334.989265498954,10432.389554958536,10259.689539021983,173600,Yahoo Finance,-0.0031277850066638692
2010-08-13 00:00:00+02:00,10275.7890625,10438.389478456962,10448.189272899874,10201.588944755418,165400,Yahoo Finance,-0.006460397740460747
2010-08-16 00:00:00+02:00,10258.2890625,10284.489230376432,10335.689372073604,10143.689573130314,119600,Yahoo Finance,-0.0017044840416321776
2010-08-17 00:00:00+02:00,10369.4892578125,10283.689542008513,10380.489246417152,10203.889819988883,138800,Yahoo Finance,0.01078170133399631
2010-08-18 00:00:00+02:00,10390.9892578125,10322.789133005177,10411.889626830733,10250.889793272096,107400,Yahoo Finance,0.002071243942682799
2010-08-19 00:00:00+02:00,10237.9892578125,10440.989044815426,10538.189138140942,10225.58888019857,175800,Yahoo Finance,-0.014833774284536827
2010-08-20 00:00:00+02:00,10094.2900390625,10220.890502521584,10302.589642232528,10018.690502825553,154400,Yahoo Finance,-0.014135317474448761
2010-08-23 00:00:00+02:00,10221.189453125,10117.088976594223,10306.189363792444,10087.689593429663,119938000,Yahoo Finance,0.012493041535544825
2010-08-24 00:00:00+02:00,10052.2900390625,10129.490159376424,10140.69034380814,9954.790133781962,157979000,Yahoo Finance,-0.01666248971803103
2010-08-25 00:00:00+02:00,9893.990234375,10034.690290812894,10088.690237513547,9773.790157703093,186301000,Yahoo Finance,-0.01587294735116184
2010-08-26 00:00:00+02:00,10004.390625,9992.790050386215,10056.390574241086,9934.790107001927,138039000,Yahoo Finance,0.01109653335424543
2010-08-27 00:00:00+02:00,10148.189453125,9951.289270925226,10164.789044928793,9938.089089585546,148166000,Yahoo Finance,0.014271251439596412
2010-08-30 00:00:00+02:00,10135.9892578125,10201.489188395248,10211.588787066627,10097.689493715341,74499000,Yahoo Finance,-0.0012029273610271254
2010-08-31 00:00:00+02:00,10186.9892578125,9980.889865769457,10186.9892578125,9964.189688067307,181126000,Yahoo Finance,0.005018959894886143
2010-09-01 00:00:00+02:00,10544.7890625,10232.68977106679,10544.7890625,10170.089248901693,200281000,Yahoo Finance,0.03452046706671035
2010-09-02 00:00:00+02:00,10537.5888671875,10513.88967259684,10578.588825391484,10467.689524381514,148750000,Yahoo Finance,-0.0006830534597623346
2010-09-03 00:00:00+02:00,10599.3896484375,10556.889691510029,10708.78895162684,10503.088964785573,180728000,Yahoo Finance,0.005847662409411351
2010-09-06 00:00:00+02:00,10622.689453125,10678.789005769366,10678.889591605148,10597.88967351626,79130000,Yahoo Finance,0.002195808802503279
2010-09-07 00:00:00+02:00,10479.0888671875,10579.189350511293,10592.389532292194,10410.28913302709,145891000,Yahoo Finance,-0.013610492967111181
2010-09-08 00:00:00+02:00,10586.189453125,10449.089006308259,10609.38962489545,10419.989426461649,147374000,Yahoo Finance,0.01016853488944104
2010-09-09 00:00:00+02:00,10712.8896484375,10547.289228553307,10773.588806322341,10497.889864025272,186434000,Yahoo Finance,0.01189738666315733
2010-09-10 00:00:00+02:00,10689.5888671875,10642.689500255137,10724.989222237957,10622.689520353528,140766000,Yahoo Finance,-0.0021773917856108527
2010-09-13 00:00:00+02:00,10765.189453125,10775.689442647446,10831.189387266088,10733.989288945999,154164000,Yahoo Finance,0.007047464924742602
2010-09-14 00:00:00+02:00,10806.5888671875,10759.88969485837,10834.989229581388,10689.889764441139,161443000,Yahoo Finance,0.0038382987507376712
2010-09-15 00:00:00+02:00,10751.7890625,10845.98916369652,10846.489163196968,10669.989339539174,146178000,Yahoo Finance,-0.005083863256716013
2010-09-16 00:00:00+02:00,10716.7890625,10741.789037440776,10787.588796219972,10703.489271143811,133924000,Yahoo Finance,-0.003260582121875581
2010-09-17 00:00:00+02:00,10588.5888671875,10799.58865312694,10839.689198382195,10544.38969327783,313047000,Yahoo Finance,-0.012034683734780784
2010-09-20 00:00:00+02:00,10743.0888671875,10622.088988177225,10751.2890543005,10569.089041172727,173247000,Yahoo Finance,0.014485752463179976
2010-09-21 00:00:00+02:00,10762.4892578125,10718.189497341195,10902.489118076726,10718.088911504092,213903000,Yahoo Finance,0.0018042198888985376
2010-09-22 00:00:00+02:00,10555.189453125,10803.889395331535,10805.489003078588,10511.889692504368,220396000,Yahoo Finance,-0.019449241366010405
2010-09-23 00:00:00+02:00,10501.4892578125,10652.788907732502,10653.48910232876,10401.789164485259,229657000,Yahoo Finance,-0.005100549091324075
2010-09-24 00:00:00+02:00,10727.5888671875,10456.889919504827,10748.389627608432,10418.389958057182,234779000,Yahoo Finance,0.021301740719706905
2010-09-27 00:00:00+02:00,10612.9892578125,10731.989137363964,10767.28890632197,10574.78910116519,147302000,Yahoo Finance,-0.010740169296461939
2010-09-28 00:00:00+02:00,10590.689453125,10570.889668520516,10663.98918346423,10413.589046821298,207880000,Yahoo Finance,-0.0021033909458043547
2010-09-29 00:00:00+02:00,10486.7890625,10610.389521826837,10670.288874531177,10427.289123449018,175515000,Yahoo Finance,-0.009858981199818309
2010-09-30 00:00:00+02:00,10514.4892578125,10407.38975785631,10680.989087707007,10378.789201138732,233735000,Yahoo Finance,0.0026379547905007834
2010-10-01 00:00:00+02:00,10450.0888671875,10520.08879523095,10637.989064660156,10391.588927322618,227229000,Yahoo Finance,-0.006143752839737738
2010-10-04 00:00:00+02:00,10382.9892578125,10449.189384634688,10493.288948384505,10310.189528443227,186749000,Yahoo Finance,-0.006441663684767717
2010-10-05 00:00:00+02:00,10651.189453125,10404.489506620119,10654.689449595102,10340.989570662563,205515000,Yahoo Finance,0.02550275293150829
2010-10-06 00:00:00+02:00,10700.189453125,10724.588842692343,10803.28895899583,10674.289088502022,225497000,Yahoo Finance,0.004589875552162716
2010-10-07 00:00:00+02:00,10740.2890625,10701.389687343752,10830.189363208809,10595.489402637755,177982000,Yahoo Finance,0.0037405560795769266
2010-10-08 00:00:00+02:00,10720.7890625,10705.889663366637,10758.088829813283,10631.989346789458,156847000,Yahoo Finance,-0.0018172437799052947
